"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"09/25/2020","87","Ozone","MESA","04-013-1003","AQS","11","87","86","74","43"
"09/26/2020","91","PM10","HIDDEN VALLEY","04-021-3015","AQS","9","54","91","71","31"
"09/27/2020","81","PM10","HIDDEN VALLEY","04-021-3015","AQS","13","61","81","71","35"
"09/28/2020","146","PM10","HIDDEN VALLEY","04-021-3015","AQS","13","74","146","107","43"
"09/29/2020","114","PM10","HIDDEN VALLEY","04-021-3015","AQS","13","77","114","84","56"
"09/30/2020","164","PM10","HIDDEN VALLEY","04-021-3015","AQS","17","93","164","159","50"
"10/01/2020","205","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","15","205","135","130","51"
"10/02/2020","209","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","14","209","123","88","46"
"10/03/2020","223","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","10","223","75","74","41"
"10/04/2020","206","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","13","206","111","99","43"
"10/05/2020","207","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","16","207","119","95","44"
"10/06/2020","209","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","14","209","139","136","47"
"10/07/2020","206","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","17","206","150","121","53"
"10/08/2020","192","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","16","192","131","94","45"
"10/09/2020","161","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","13","161","103","89","39"
"10/10/2020","169","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","14","169","86","71","42"
"10/11/2020","203","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","14","203","89","79","37"
"10/12/2020","192","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","11","192","145","148","53"
"10/13/2020","187","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","16","187","146","96","50"
"10/14/2020","219","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","16","219","144","93","42"
"10/15/2020","213","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","9","213","149","122","49"
"10/16/2020","154","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","13","154","101","73","53"
"10/17/2020","209","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","13","209","81","72","42"
"10/18/2020","172","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","16","172","147","105","43"
"10/19/2020","200","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","15","200","163","114","46"
"10/20/2020","210","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","16","210","143","99","49"
"10/21/2020","200","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","16","200","118","90","58"
"10/22/2020","164","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","17","164","126","95","47"
"10/23/2020","143","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","17","143","79","58","39"
"10/24/2020","116","PM2.5","HIDDEN VALLEY","04-021-3015","AQS","14","108","92","116","38"
"10/25/2020","122","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","17","122","79","56","29"
"10/26/2020","158","PM10","MARICOPA 1405","04-021-3016","AQS","5","136","158","66","24"
"10/27/2020","122","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","6","122","71","60","25"
"10/28/2020","156","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","10","156","120","68","42"
"10/29/2020","172","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","14","172","75","61","44"
"10/30/2020","172","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","17","172","81","64","54"
"10/31/2020","119","Ozone","Fort McDowell/Yuma Frank","04-013-5100","AQS","22","119","90","69","48"
"11/01/2020","109","PM10","HIDDEN VALLEY","04-021-3015","AQS","28","45","109","70","42"
"11/02/2020","86","PM10","HIDDEN VALLEY","04-021-3015","AQS","10","48","86","70","43"
"11/03/2020","79","PM10","STANFIELD","04-021-3008","AQS","14","61","79","60","62"
"11/04/2020","91","PM10","HIDDEN VALLEY","04-021-3015","AQS","16","58","91","69","50"
"11/05/2020","105","PM10","HIDDEN VALLEY","04-021-3015","AQS","18","44","105","85","47"
"11/06/2020","155","PM10","HIDDEN VALLEY","04-021-3015","AQS","10","41","155","82","37"
"11/07/2020","522","PM10","ELOY","04-021-3014","AQS","10","41","522","80","33"
"11/08/2020","48","PM10","ELOY","04-021-3014","AQS","7","43","48","40","21"
"11/09/2020","48","PM2.5","JLG SUPERSITE","04-013-9997","AQS","9","40","36","48","33"
"11/10/2020","58","PM2.5","Thirty-Third","04-013-4020","AQS","11","42","55","58","40"
"11/11/2020","98","PM10","HIDDEN VALLEY","04-021-3015","AQS","15","44","98","72","46"
"11/12/2020","102","PM10","HIDDEN VALLEY","04-021-3015","AQS","19","48","102","80","50"
"11/13/2020","96","PM10","HIDDEN VALLEY","04-021-3015","AQS","23","51","96","86","51"
"11/14/2020","92","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","20","58","68","92","51"
"11/15/2020","93","PM2.5","Thirty-Third","04-013-4020","AQS","23","46","59","93","51"
"11/16/2020","80","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","24","41","79","80","50"
"11/17/2020","119","PM10","HIDDEN VALLEY","04-021-3015","AQS","23","43","119","91","48"
"11/18/2020","102","PM10","HIDDEN VALLEY","04-021-3015","AQS","25","40","102","76","51"
"11/19/2020","93","PM10","HIDDEN VALLEY","04-021-3015","AQS","22","43","93","78","42"
"11/20/2020","84","PM2.5","HIDDEN VALLEY","04-021-3015","AQS","19","38","81","84","54"
"11/21/2020","115","PM10","HIDDEN VALLEY","04-021-3015","AQS","22","42","115","97","44"
"11/22/2020","105","PM10","STANFIELD","04-021-3008","AQS","15","45","105","72","42"
"11/23/2020","130","PM2.5","HIDDEN VALLEY","04-021-3015","AQS","16","44","102","130","40"
"11/24/2020","75","PM10","Casa Blanca Air Monitoring Site","04-021-7004","AQS","10","42","75","53","37"
"11/25/2020","118","PM10","HIDDEN VALLEY","04-021-3015","AQS","15","45","118","75","41"
"11/26/2020","82","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","19","46","77","82","38"
"11/27/2020","78","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","14","39","56","78","37"
"11/28/2020","104","PM2.5","Thirty-Third","04-013-4020","AQS","19","41","78","104","41"
"11/29/2020","109","PM2.5","Thirty-Third","04-013-4020","AQS","26","41","74","109","43"
"11/30/2020","89","PM10","MARICOPA 1405","04-021-3016","AQS","19","40","89","72","42"
"12/01/2020","113","PM10","HIDDEN VALLEY","04-021-3015","AQS","19","42","113","77","44"
"12/02/2020","76","PM10","BUCKEYE","04-013-4011","AQS","20","44","76","62","45"
"12/03/2020","67","PM10","STANFIELD","04-021-3008","AQS","11","40","67","55","41"
"12/04/2020","79","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","19","41","74","79","49"
"12/05/2020","98","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","23","41","93","98","42"
"12/06/2020","119","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","25","42","86","119","45"
"12/07/2020","91","PM10","HIDDEN VALLEY","04-021-3015","AQS","25","43","91","72","44"
"12/08/2020","71","PM10","WEST 43RD AVENUE","04-013-4009","AQS","20","43","71","64","45"
"12/09/2020","84","PM10","STANFIELD","04-021-3008","AQS","22","39","84","64","56"
"12/10/2020","50","PM2.5","MESA","04-013-1003","AQS","14","34","25","50","24"
"12/11/2020","76","PM2.5","Thirty-Third","04-013-4020","AQS","15","44","34","76","33"
"12/12/2020","77","PM2.5","Thirty-Third","04-013-4020","AQS","13","46","32","77","33"
"12/13/2020","53","PM2.5","Thirty-Third","04-013-4020","AQS","13","41","19","53","34"
"12/14/2020","64","PM2.5","Thirty-Third","04-013-4020","AQS","14","41","51","64","42"
"12/15/2020","63","PM2.5","Thirty-Third","04-013-4020","AQS","13","38","51","63","42"
"12/16/2020","79","PM2.5","Thirty-Third","04-013-4020","AQS","15","40","63","79","42"
"12/17/2020","89","PM2.5","Thirty-Third","04-013-4020","AQS","17","39","75","89","46"
"12/18/2020","120","PM2.5","Thirty-Third","04-013-4020","AQS","23","40","63","120","63"
"12/19/2020","108","PM2.5","WEST PHOENIX","04-013-0019","AQS","23","41","58","108","46"
"12/20/2020","120","PM2.5","Thirty-Third","04-013-4020","AQS","27","42","53","120","53"
"12/21/2020","103","PM2.5","Thirty-Third","04-013-4020","AQS","25","41","65","103","62"
"12/22/2020","92","PM2.5","Thirty-Third","04-013-4020","AQS","22","43","83","92","47"
"12/23/2020","82","PM2.5","Thirty-Third","04-013-4020","AQS","23","43","64","82","54"
"12/24/2020","125","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","20","41","57","125","43"
"12/25/2020","161","PM2.5","Thirty-Third","04-013-4020","AQS","30","38","62","161","40"
"12/26/2020","97","PM2.5","WEST PHOENIX","04-013-0019","AQS","22","39","49","97","41"
"12/27/2020","82","PM2.5","WEST PHOENIX","04-013-0019","AQS","22","41","64","82","40"
"12/28/2020","64","PM10","WEST 43RD AVENUE","04-013-4009","AQS","11","42","64","59","37"
"12/29/2020","65","PM10","BUCKEYE","04-013-4011","AQS","13","42","65","58","36"
"12/30/2020","46","PM2.5","TEMPE","04-013-4005","AQS","8","41","43","46","40"
"12/31/2020","156","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","15","41","66","156","38"
