"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/12/2019","68","PM2.5","HIDDEN VALLEY","04-021-3015","AQS","10","50","60","68","45"
"10/13/2019","92","PM10","HIDDEN VALLEY","04-021-3015","AQS","15","58","92","77","47"
"10/14/2019","86","PM10","HIDDEN VALLEY","04-021-3015","AQS","10","41","86","66","40"
"10/15/2019","61","PM2.5","HIDDEN VALLEY","04-021-3015","AQS","8","46","60","61","46"
"10/16/2019","100","PM10","HIDDEN VALLEY","04-021-3015","AQS","10","49","100","69","42"
"10/17/2019","78","PM10","HIDDEN VALLEY","04-021-3015","AQS","9","48","78","55","38"
"10/18/2019","77","Ozone","QUEEN VALLEY","04-021-8001","AQS","6","77","62","55","33"
"10/19/2019","78","PM10","HIDDEN VALLEY","04-021-3015","AQS","11","61","78","58","41"
"10/20/2019","78","PM2.5","JLG SUPERSITE","04-013-9997","AQS","14","61","68","78","36"
"10/21/2019","77","PM10","HIDDEN VALLEY","04-021-3015","AQS","9","50","77","70","43"
"10/22/2019","102","PM10","HIDDEN VALLEY","04-021-3015","AQS","13","45","102","64","48"
"10/23/2019","107","PM10","HIDDEN VALLEY","04-021-3015","AQS","16","49","107","64","49"
"10/24/2019","64","PM10","HIDDEN VALLEY","04-021-3015","AQS","15","51","64","63","47"
"10/25/2019","113","PM10","HIDDEN VALLEY","04-021-3015","AQS","13","46","113","62","45"
"10/26/2019","61","PM10","HIDDEN VALLEY","04-021-3015","AQS","14","51","61","60","49"
"10/27/2019","88","PM10","ELOY","04-021-3014","AQS","13","54","88","64","28"
"10/28/2019","69","PM10","STANFIELD","04-021-3008","AQS","6","50","69","47","37"
"10/29/2019","76","PM10","HIDDEN VALLEY","04-021-3015","AQS","9","47","76","60","41"
"10/30/2019","99","PM10","STANFIELD","04-021-3008","AQS","8","45","99","73","37"
"10/31/2019","92","PM10","STANFIELD","04-021-3008","AQS","16","44","92","65","44"
"11/01/2019","86","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","19","48","79","86","50"
"11/02/2019","81","PM2.5","HIDDEN VALLEY","04-021-3015","AQS","23","50","73","81","48"
"11/03/2019","81","PM10","STANFIELD","04-021-3008","AQS","26","61","81","71","58"
"11/04/2019","134","PM10","HIDDEN VALLEY","04-021-3015","AQS","18","54","134","95","48"
"11/05/2019","143","PM10","HIDDEN VALLEY","04-021-3015","AQS","14","44","143","98","49"
"11/06/2019","77","PM10","Casa Blanca Air Monitoring Site","04-021-7004","AQS","13","44","77","60","44"
"11/07/2019","92","PM10","STANFIELD","04-021-3008","AQS","13","41","92","59","44"
"11/08/2019","64","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","15","40","58","64","38"
"11/09/2019","56","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","16","41","56","56","40"
"11/10/2019","62","PM10","STANFIELD","04-021-3008","AQS","18","47","62","59","38"
"11/11/2019","75","PM10","HIDDEN VALLEY","04-021-3015","AQS","11","48","75","72","41"
"11/12/2019","115","PM10","Casa Blanca Air Monitoring Site","04-021-7004","AQS","13","41","115","66","39"
"11/13/2019","80","PM10","HIDDEN VALLEY","04-021-3015","AQS","14","45","80","59","47"
"11/14/2019","117","PM10","HIDDEN VALLEY","04-021-3015","AQS","19","54","117","91","60"
"11/15/2019","92","PM10","STANFIELD","04-021-3008","AQS","24","48","92","71","52"
"11/16/2019","83","PM10","STANFIELD","04-021-3008","AQS","24","46","83","74","48"
"11/17/2019","84","PM2.5","WEST PHOENIX","04-013-0019","AQS","26","47","79","84","49"
"11/18/2019","96","PM10","HIDDEN VALLEY","04-021-3015","AQS","19","48","96","89","57"
"11/19/2019","88","PM10","HIDDEN VALLEY","04-021-3015","AQS","23","48","88","76","40"
"11/20/2019","39","Ozone","HUMBOLDT MOUNTAIN","04-013-9508","AQS","8","39","9","28","22"
"11/21/2019","40","Ozone","PINNACLE PEAK","04-013-2005","AQS","7","40","10","22","31"
"11/22/2019","47","PM2.5","WEST PHOENIX","04-013-0019","AQS","10","41","18","47","39"
"11/23/2019","77","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","14","41","36","77","42"
"11/24/2019","84","PM2.5","WEST PHOENIX","04-013-0019","AQS","17","42","36","84","42"
"11/25/2019","69","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","14","41","44","69","37"
"11/26/2019","43","Ozone","HUMBOLDT MOUNTAIN","04-013-9508","AQS","10","43","39","37","37"
"11/27/2019","55","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","13","44","45","55","32"
"11/28/2019","56","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","13","40","55","56","27"
"11/29/2019","43","Ozone","PINNACLE PEAK","04-013-2005","AQS","6","43","24","26","24"
"11/30/2019","67","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","10","41","22","67","37"
"12/01/2019","72","PM2.5","WEST PHOENIX","04-013-0019","AQS","16","43","29","72","41"
"12/02/2019","78","PM2.5","WEST PHOENIX","04-013-0019","AQS","22","36","51","78","41"
"12/03/2019","68","PM2.5","WEST PHOENIX","04-013-0019","AQS","19","36","41","68","37"
"12/04/2019","58","PM2.5","WEST PHOENIX","04-013-0019","AQS","9","36","22","58","34"
"12/05/2019","56","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","10","38","32","56","36"
"12/06/2019","61","PM2.5","WEST PHOENIX","04-013-0019","AQS","16","35","44","61","38"
"12/07/2019","89","PM2.5","JLG SUPERSITE","04-013-9997","AQS","22","35","36","89","31"
"12/08/2019","78","PM2.5","JLG SUPERSITE","04-013-9997","AQS","10","30","22","78","26"
"12/09/2019","65","PM2.5","Diablo","04-013-4019","AQS","14","36","20","65","34"
"12/10/2019","60","PM2.5","WEST PHOENIX","04-013-0019","AQS","14","38","48","60","41"
"12/11/2019","62","PM2.5","WEST PHOENIX","04-013-0019","AQS","17","35","42","62","44"
"12/12/2019","66","PM2.5","WEST PHOENIX","04-013-0019","AQS","18","38","34","66","39"
"12/13/2019","76","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","17","40","47","76","42"
"12/14/2019","75","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","19","39","44","75","39"
"12/15/2019","66","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","19","42","26","66","27"
"12/16/2019","41","Ozone","PINNACLE PEAK","04-013-2005","AQS","8","41","31","32","41"
"12/17/2019","42","Ozone","QUEEN VALLEY","04-021-8001","AQS","9","42","36","38","42"
"12/18/2019","62","PM10","Casa Blanca Air Monitoring Site","04-021-7004","AQS","9","43","62","27","35"
"12/19/2019","68","PM2.5","DURANGO COMPLEX","04-013-9812","AQS","11","40","68","68","45"
"12/20/2019","80","PM2.5","WEST PHOENIX","04-013-0019","AQS","19","41","63","80","50"
"12/21/2019","79","PM2.5","WEST PHOENIX","04-013-0019","AQS","26","40","64","79","39"
"12/22/2019","75","PM2.5","WEST PHOENIX","04-013-0019","AQS","27","41","44","75","35"
"12/23/2019","81","PM10","HIDDEN VALLEY","04-021-3015","AQS","13","39","81","61","35"
"12/24/2019","53","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","8","33","10","53","24"
"12/25/2019","62","PM2.5","GLENDALE","04-013-2001","AQS","9","39","15","62","23"
"12/26/2019","57","PM2.5","WEST PHOENIX","04-013-0019","AQS","13","43","19","57","29"
"12/27/2019","44","Ozone","HUMBOLDT MOUNTAIN","04-013-9508","AQS","9","44","7","31","29"
"12/28/2019","38","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","9","37","10","38","25"
"12/29/2019","56","PM2.5","WEST PHOENIX","04-013-0019","AQS","9","38","17","56","33"
"12/30/2019","66","PM2.5","WEST PHOENIX","04-013-0019","AQS","11","39","30","66","31"
"12/31/2019","133","PM2.5","SOUTH PHOENIX","04-013-4003","AQS","18","39","54","133","37"
