"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"12/07/2022","54","PM2.5","Durham Armory","37-063-0015","AQS",".","13","54"
"12/08/2022","32","PM2.5","Durham Armory","37-063-0015","AQS",".","10","32"
"12/09/2022","28","PM2.5","Durham Armory","37-063-0015","AQS",".","6","28"
"12/10/2022","28","PM2.5","Durham Armory","37-063-0015","AQS",".","6","28"
"12/11/2022","42","PM2.5","Durham Armory","37-063-0015","AQS",".","12","42"
"12/12/2022","44","PM2.5","Durham Armory","37-063-0015","AQS",".","11","44"
"12/13/2022","41","PM2.5","Durham Armory","37-063-0015","AQS",".","10","41"
"12/14/2022","55","PM2.5","Durham Armory","37-063-0015","AQS",".","14","55"
"12/15/2022","22","PM2.5","Durham Armory","37-063-0015","AQS",".","4","22"
"12/16/2022","19","PM2.5","Durham Armory","37-063-0015","AQS",".","6","19"
"12/17/2022","46","PM2.5","Durham Armory","37-063-0015","AQS",".","11","46"
"12/18/2022","28","PM2.5","Durham Armory","37-063-0015","AQS",".","8","28"
"12/19/2022","29","PM2.5","Durham Armory","37-063-0015","AQS",".","8","29"
"12/20/2022","50","PM2.5","Durham Armory","37-063-0015","AQS",".","10","50"
"12/21/2022","53","PM2.5","Durham Armory","37-063-0015","AQS",".","11","53"
"12/22/2022","21","PM2.5","Durham Armory","37-063-0015","AQS",".","4","21"
"12/23/2022","18","PM2.5","Durham Armory","37-063-0015","AQS",".","5","18"
"12/24/2022","33","PM2.5","Durham Armory","37-063-0015","AQS",".","6","33"
"12/25/2022","26","PM2.5","Durham Armory","37-063-0015","AQS",".","6","26"
"12/26/2022","31","PM2.5","Durham Armory","37-063-0015","AQS",".","7","31"
"12/27/2022","54","PM2.5","Durham Armory","37-063-0015","AQS",".","15","54"
"12/28/2022","63","PM2.5","Durham Armory","37-063-0015","AQS",".","18","63"
"12/29/2022","61","PM2.5","Durham Armory","37-063-0015","AQS",".","20","61"
"12/30/2022","56","PM2.5","Durham Armory","37-063-0015","AQS",".","18","56"
"12/31/2022","56","PM2.5","Durham Armory","37-063-0015","AQS",".","14","56"
